# COLUMNS:
# 0) Time (in code units: 1pc/(1m/s))
# 1) Half-mass radius the cloud (units: pc)
# 2) Mass-weighted mean gas density (units: H atoms cm^-3)
# 3) Half-mass volume-average gas density (units: H atoms cm^-3)
# 4) 3D gas velocity dispersion (units: km/s)
# 5) Ratio of magnetic energy to kinetic energy
# 6) Cloud virial parameter (kinetic energy / gravitational energy)
# 7) Gravitationally-bound cloud mass (units: solar mass)
# 8) Molecular cloud mass (units: solar mass)
# 9) Mass of photoionized gas (units: solar mass)
# 10) Half-mass average radiation energy density (units: eV cm^-3)
# 11) Ratio of magnetic energy to kinetic energy in the cloud
1.699999999942353364e-04 7.945986447027957311e+00 1.867834320068359375e+02 1.422787675494246002e+02 3.204114990234375071e+00 1.417319476604461670e-02 1.897134691199027445e+00 1.765538671875000000e+04 1.998877410888671875e+02 4.712795771411038004e-07 3.117728129756887623e-01 1.417319476604461670e-02
1.749999999869746373e-04 7.945710961711716536e+00 1.906560211181640625e+02 1.422935668809493563e+02 3.203436279296874911e+00 1.450329832732677460e-02 1.896166741227881314e+00 1.765845898437500000e+04 2.078331298828125000e+02 5.089794967716443352e-07 3.117894439934394968e-01 1.450329832732677460e-02
1.799999999797139382e-04 7.945423255725397205e+00 1.948168029785156250e+02 1.423090249095938020e+02 3.202658935546875085e+00 1.485378947108983994e-02 1.895039816489003659e+00 1.766186914062500000e+04 2.167596282958984375e+02 5.553437745220435318e-07 3.118286419442443114e-01 1.485378947108983994e-02
1.849999999724532391e-04 7.945128538174207833e+00 1.992807922363281250e+02 1.423248619811708693e+02 3.201802978515624787e+00 1.522480417042970657e-02 1.893824394047953996e+00 1.766548437500000000e+04 2.260883331298828125e+02 6.095613116485765204e-07 3.118496526612691278e-01 1.522480417042970657e-02
1.899999999996352577e-04 7.944775316014414557e+00 2.040636901855468750e+02 1.423438459781744427e+02 3.200972167968750171e+00 1.561595220118761063e-02 1.892653241480914073e+00 1.766925585937500000e+04 2.348085174560546875e+02 6.631346991525788326e-07 3.118580962175905302e-01 1.561595220118761063e-02
1.949999999923745586e-04 7.944414561619051796e+00 2.091786651611328125e+02 1.423632382818767326e+02 3.200017089843750107e+00 1.602892391383647919e-02 1.891319909126740750e+00 1.767308984375000000e+04 2.445448608398437500e+02 7.294889883269206621e-07 3.118926020645091390e-01 1.602892391383647919e-02
1.999999999851138595e-04 7.944002639178345149e+00 2.146339263916015625e+02 1.423853854246107460e+02 3.198971679687499847e+00 1.646338775753974915e-02 1.889870944463229341e+00 1.767758007812500000e+04 2.547857666015625000e+02 8.078030759861576371e-07 3.119220439768255471e-01 1.646338775753974915e-02
2.049999999778531604e-04 7.943495682934443636e+00 2.204308471679687500e+02 1.424126483966993533e+02 3.197951416015624826e+00 1.691773161292076111e-02 1.888472380248177096e+00 1.768194921875000000e+04 2.644241333007812500e+02 8.852745168042019941e-07 3.119410805638281325e-01 1.691773161292076111e-02
2.099999999705924613e-04 7.943059029755875855e+00 2.265669860839843750e+02 1.424361362068395636e+02 3.196792968750000075e+00 1.739352196455001831e-02 1.886890519710602510e+00 1.768698632812500000e+04 2.750954589843750000e+02 9.812234793571406044e-07 3.119916783768723056e-01 1.739352196455001831e-02
2.149999999977744800e-04 7.942576066274710911e+00 2.330286407470703125e+02 1.424621210893357386e+02 3.195528320312500004e+00 1.788985356688499451e-02 1.885178060815610568e+00 1.769207617187500000e+04 2.863625488281250000e+02 1.095298330255900510e-06 3.120388579620352321e-01 1.788985356688499451e-02
2.199999999905137809e-04 7.941992775210945155e+00 2.398014678955078125e+02 1.424935123236085133e+02 3.194298828124999989e+00 1.840451732277870178e-02 1.883530300764284293e+00 1.769701367187500000e+04 2.970002746582031250e+02 1.207607738251681440e-06 3.120704339028135266e-01 1.840451732277870178e-02
2.249999999832530818e-04 7.941326461430591621e+00 2.468697357177734375e+02 1.425293829144640938e+02 3.192916503906249925e+00 1.893906109035015106e-02 1.881674184078962142e+00 1.770266601562500000e+04 3.086871643066406250e+02 1.346177782579616178e-06 3.121518795076137498e-01 1.893906109035015106e-02
2.299999999759923827e-04 7.940687247430657791e+00 2.542161102294921875e+02 1.425638059215480666e+02 3.191416748046874918e+00 1.949232816696166992e-02 1.879669640041351730e+00 1.770894335937500000e+04 3.210401611328125000e+02 1.511108962404250633e-06 3.122376321951709222e-01 1.949232816696166992e-02
2.349999999687316836e-04 7.939923851977071401e+00 2.618331604003906250e+02 1.426049308847775308e+02 3.189968749999999797e+00 2.006167545914649963e-02 1.877750553589429439e+00 1.771483203125000000e+04 3.327330627441406250e+02 1.672254370532755274e-06 3.123012968591398208e-01 2.006167545914649963e-02
2.399999999959137294e-04 7.939208124923057497e+00 2.697053833007812500e+02 1.426435022663704899e+02 3.188360351562499861e+00 2.064907737076282501e-02 1.875622406403816278e+00 1.772133203125000000e+04 3.454784240722656250e+02 1.869641437224345282e-06 3.123919835202985662e-01 2.064907737076282501e-02
2.449999999886530032e-04 7.938419531713259758e+00 2.778222045898437500e+02 1.426860165999696903e+02 3.186765380859374996e+00 2.125132083892822266e-02 1.873535226280591326e+00 1.772771484375000000e+04 3.578868408203125000e+02 2.071095423161750659e-06 3.124545676734599153e-01 2.125132083892822266e-02
2.499999999813923312e-04 7.937532924466248474e+00 2.861686401367187500e+02 1.427338352063139837e+02 3.184944824218749915e+00 2.187078073620796204e-02 1.871151234405830088e+00 1.773501562500000000e+04 3.717485656738281250e+02 2.331837322344654240e-06 3.125645463496171672e-01 2.187078073620796204e-02
2.549999999741316050e-04 7.936524058093503697e+00 2.947322692871093750e+02 1.427882737757939253e+02 3.183097656250000185e+00 2.250356599688529968e-02 1.868740889190803056e+00 1.774233007812500000e+04 3.855804138183593750e+02 2.607100213936064392e-06 3.126624051724924414e-01 2.250356599688529968e-02
2.599999999668709330e-04 7.935480447213418387e+00 3.034974975585937500e+02 1.428446162979224425e+02 3.181272949218750146e+00 2.314768359065055847e-02 1.866374300192255475e+00 1.774948437500000000e+04 3.990872192382812500e+02 2.886069523810874671e-06 3.127097084101266855e-01 2.314768359065055847e-02
2.649999999940529788e-04 7.934382777770790263e+00 3.124570007324218750e+02 1.429039093270569083e+02 3.179207031249999815e+00 2.380598150193691254e-02 1.863699108797624016e+00 1.775760742187500000e+04 4.141048278808593750e+02 3.246074356866301969e-06 3.128046511040990518e-01 2.380598150193691254e-02
2.699999999867922526e-04 7.933230223063016950e+00 3.216139221191406250e+02 1.429662024278141246e+02 3.177128173828124957e+00 2.447445690631866455e-02 1.861018345565094601e+00 1.776566015625000000e+04 4.290084533691406250e+02 3.619745484684244730e-06 3.128445514450939324e-01 2.447445690631866455e-02
2.749999999795315806e-04 7.932009473191598659e+00 3.309504089355468750e+02 1.430322208188835020e+02 3.175080566406249805e+00 2.515128254890441895e-02 1.858386282517972443e+00 1.777375000000000000e+04 4.436681213378906250e+02 3.997621206508483738e-06 3.128524019979630477e-01 2.515128254890441895e-02
2.799999999722708544e-04 7.930677542381056710e+00 3.404469909667968750e+02 1.431042982742847016e+02 3.172784423828125089e+00 2.583967894315719604e-02 1.855445454556435836e+00 1.778280273437500000e+04 4.598313293457031250e+02 4.482084932533325627e-06 3.128893396860374931e-01 2.583967894315719604e-02
2.849999999994529002e-04 7.929531116639392252e+00 3.500625610351562500e+02 1.431663759062593044e+02 3.170487548828124780e+00 2.653454989194869995e-02 1.852508801524462845e+00 1.779181640625000000e+04 4.758012390136718750e+02 4.977693151886342093e-06 3.128284734731064387e-01 2.653454989194869995e-02
2.899999999921921740e-04 7.928289228106669029e+00 3.597490234375000000e+02 1.432336632592867147e+02 3.168231933593749883e+00 2.723414078354835510e-02 1.849635965023840312e+00 1.780054687500000000e+04 4.915380249023437500e+02 5.473611054185312241e-06 3.127439512531051125e-01 2.723414078354835510e-02
2.949999999849315020e-04 7.927027117560915492e+00 3.694819030761718750e+02 1.433020894794778712e+02 3.165717529296875110e+00 2.794236876070499420e-02 1.846440291555024205e+00 1.781054687500000000e+04 5.087915954589843750e+02 6.106020919105503708e-06 3.126643912335406172e-01 2.794236876070499420e-02
2.999999999776707758e-04 7.925844906504637244e+00 3.792235412597656250e+02 1.433662234313827355e+02 3.163223632812500075e+00 2.865304239094257355e-02 1.843279629121003405e+00 1.782061914062500000e+04 5.257681274414062500e+02 6.744163329130969942e-06 3.124693531677877889e-01 2.865304239094257355e-02
3.049999999704101038e-04 7.924645976688173832e+00 3.889334106445312500e+02 1.434313034538675993e+02 3.160793457031250142e+00 2.936370298266410828e-02 1.840206720685648722e+00 1.782992773437500000e+04 5.425017700195312500e+02 7.381728210020810366e-06 3.122508392948065703e-01 2.936370298266410828e-02
3.099999999975920953e-04 7.923416125204365557e+00 3.985903320312500000e+02 1.434981028924754298e+02 3.158194335937499986e+00 3.007785230875015259e-02 1.836922243888007067e+00 1.783984179687500000e+04 5.600720214843750000e+02 8.190084372472483665e-06 3.120431325151529767e-01 3.007785230875015259e-02
3.149999999903314233e-04 7.922243859310377445e+00 4.081637878417968750e+02 1.435618131849907684e+02 3.155459472656250153e+00 3.079331293702125549e-02 1.833478650451488612e+00 1.785059570312500000e+04 5.785679931640625000e+02 8.992214134195819497e-06 3.116399711521229965e-01 3.079331293702125549e-02
3.199999999830706971e-04 7.921122975864308913e+00 4.176486511230468750e+02 1.436227662210609424e+02 3.152894775390624904e+00 3.150400891900062561e-02 1.830251228700371380e+00 1.786044921875000000e+04 5.961453857421875000e+02 9.790280273591633886e-06 3.112651029256828239e-01 3.150400891900062561e-02
3.249999999758100252e-04 7.919834532575322328e+00 4.270544433593750000e+02 1.436928737069294471e+02 3.150157226562499968e+00 3.221700713038444519e-02 1.826814439798519762e+00 1.787078320312500000e+04 6.145119628906250000e+02 1.079449702956480905e-05 3.108914753201778569e-01 3.221700713038444519e-02
3.299999999685492989e-04 7.918619312490932316e+00 4.363825683593750000e+02 1.437590387509258960e+02 3.147285888671874865e+00 3.293157741427421570e-02 1.823218645266148741e+00 1.788188476562500000e+04 6.338343505859375000e+02 1.177860940515529364e-05 3.103257077329921176e-01 3.293157741427421570e-02
3.349999999957313447e-04 7.917336130202659028e+00 4.456483764648437500e+02 1.438289482311760139e+02 3.144593505859374805e+00 3.364235907793045044e-02 1.819851827908339548e+00 1.789198437500000000e+04 6.521270751953125000e+02 1.275472914130659774e-05 3.098285750353958479e-01 3.364235907793045044e-02
3.399999999884706727e-04 7.916078071472814948e+00 4.548643798828125000e+02 1.438975329597945745e+02 3.141714111328124837e+00 3.435769677162170410e-02 1.816257186244979227e+00 1.790247851562500000e+04 6.713378906250000000e+02 1.398607491864822805e-05 3.093154227582926019e-01 3.435769677162170410e-02
3.449999999812099465e-04 7.914770882004828145e+00 4.640796813964843750e+02 1.439688423169010605e+02 3.138700683593750096e+00 3.507612645626068115e-02 1.812506080587118484e+00 1.791324609375000000e+04 6.914505004882812500e+02 1.516985776106594130e-05 3.086086419033076678e-01 3.507612645626068115e-02
3.499999999739492745e-04 7.913545512456297004e+00 4.733640136718750000e+02 1.440357310534433282e+02 3.135880371093750174e+00 3.579106554388999939e-02 1.809000059676697081e+00 1.792343945312500000e+04 7.104989624023437500e+02 1.634071304579265416e-05 3.080004034657510825e-01 3.579106554388999939e-02
3.549999999666885483e-04 7.912227230178897841e+00 4.828063354492187500e+02 1.441077378541647249e+02 3.132866699218749940e+00 3.651044145226478577e-02 1.805261727257358340e+00 1.793438476562500000e+04 7.304552001953125000e+02 1.780718412192072719e-05 3.073615508685595410e-01 3.651044145226478577e-02
3.599999999938705941e-04 7.910872331008739877e+00 4.924476318359375000e+02 1.441817947554722821e+02 3.129957519531250121e+00 3.722655028104782104e-02 1.801663528126226099e+00 1.794469531250000000e+04 7.499974365234375000e+02 1.911982326419092715e-05 3.066954242382126106e-01 3.722655028104782104e-02
3.649999999866098679e-04 7.909569828424027449e+00 5.022922668457031250e+02 1.442530355782231197e+02 3.126772216796875004e+00 3.794889152050018311e-02 1.797723990632414504e+00 1.795591796875000000e+04 7.711453857421875000e+02 2.058338577626273036e-05 3.058378751710723042e-01 3.794889152050018311e-02
3.699999999793491959e-04 7.908142331911081513e+00 5.123442993164062500e+02 1.443311669027048367e+02 3.123629394531250103e+00 3.867031633853912354e-02 1.793851067250586739e+00 1.796716210937500000e+04 7.918357543945312500e+02 2.232353472209069878e-05 3.051008693947695471e-01 3.867031633853912354e-02
3.749999999720884697e-04 7.906768191026618098e+00 5.225982055664062500e+02 1.444064312167003550e+02 3.120596191406249886e+00 3.938861936330795288e-02 1.790121214667557581e+00 1.797844921875000000e+04 8.120880737304687500e+02 2.385452899034135044e-05 3.043471298695603067e-01 3.938861936330795288e-02
3.799999999992705155e-04 7.905381842466255193e+00 5.329564819335937500e+02 1.444824172078641311e+02 3.117272460937499989e+00 4.011360555887222290e-02 1.786034069165802984e+00 1.799034765625000000e+04 8.339351196289062500e+02 2.554516686359420419e-05 3.033995238396027250e-01 4.011360555887222290e-02
3.849999999920097893e-04 7.903997723460516767e+00 5.430343017578125000e+02 1.445583341888427640e+02 3.114000976562500078e+00 4.083679243922233582e-02 1.782031635889938848e+00 1.800175781250000000e+04 8.552761230468750000e+02 2.753792796283960342e-05 3.025554817520179629e-01 4.083679243922233582e-02
3.899999999847491173e-04 7.902582272049148315e+00 5.526198730468750000e+02 1.446360247243374602e+02 3.110857177734374979e+00 4.155591130256652832e-02 1.778180780934017102e+00 1.801236328125000000e+04 8.761535644531250000e+02 2.929412039520684630e-05 3.017049576277043288e-01 4.155591130256652832e-02
3.949999999774883911e-04 7.901109987028067216e+00 5.617737426757812500e+02 1.447168937929504864e+02 3.107419921875000046e+00 4.228208959102630615e-02 1.773983659937182322e+00 1.802427343750000000e+04 8.986223754882812500e+02 3.121490954072214663e-05 3.006710941527739878e-01 4.228208959102630615e-02
3.999999999702277191e-04 7.899680104707633710e+00 5.706734619140625000e+02 1.447954915016414930e+02 3.104048583984375220e+00 4.300684854388237000e-02 1.769875884817258216e+00 1.803546289062500000e+04 9.204349975585937500e+02 3.352195562911219895e-05 2.997316238410783762e-01 4.300684854388237000e-02
4.049999999974097649e-04 7.898221413851481465e+00 5.794843750000000000e+02 1.448757314159219618e+02 3.100788330078124932e+00 4.372861981391906738e-02 1.765912573499690774e+00 1.804631250000000000e+04 9.420089111328125000e+02 3.551227200659923255e-05 2.988039838614893751e-01 4.372861981391906738e-02
4.099999999901490387e-04 7.896754120658036058e+00 5.883022460937500000e+02 1.449565043533798132e+02 3.097227294921875096e+00 4.445982351899147034e-02 1.761593851282999834e+00 1.805833789062500000e+04 9.651066284179687500e+02 3.767282396438531578e-05 2.976778817998965154e-01 4.445982351899147034e-02
4.149999999828883667e-04 7.895235174614670726e+00 5.971912841796875000e+02 1.450401839905513555e+02 3.093725341796874861e+00 4.519097134470939636e-02 1.757357439745813821e+00 1.807003710937500000e+04 9.875303955078125000e+02 4.023151268484070897e-05 2.966417563599855756e-01 4.519097134470939636e-02
4.199999999756276405e-04 7.893727423140716404e+00 6.061627197265625000e+02 1.451233106222111644e+02 3.090341796875000213e+00 4.591974988579750061e-02 1.753268319856201130e+00 1.808122070312500000e+04 1.009733520507812500e+03 4.245844684191979468e-05 2.956588489056729552e-01 4.591974988579750061e-02
4.249999999683669685e-04 7.892224568145596031e+00 6.151507568359375000e+02 1.452062305229246988e+02 3.086776855468750025e+00 4.665395244956016541e-02 1.748972107393744313e+00 1.809303710937500000e+04 1.032513427734375000e+03 4.485621684580110013e-05 2.944853337243782954e-01 4.665395244956016541e-02
4.299999999955489600e-04 7.890778055515428768e+00 6.240397338867187500e+02 1.452861014120802281e+02 3.083047851562500163e+00 4.739200323820114136e-02 1.744483054520141518e+00 1.810541015625000000e+04 1.056406616210937500e+03 4.777206413564272225e-05 2.933374685838137652e-01 4.739200323820114136e-02
4.349999999882882881e-04 7.889278615294673003e+00 6.327321166992187500e+02 1.453689566038491989e+02 3.079567382812499865e+00 4.812112450599670410e-02 1.740304877269648998e+00 1.811658007812500000e+04 1.079099731445312500e+03 5.024229176342487335e-05 2.922739151252788936e-01 4.812112450599670410e-02
4.399999999810275618e-04 7.887807499234875230e+00 6.411847534179687500e+02 1.454503079150179303e+02 3.075915039062500078e+00 4.885426163673400879e-02 1.735930502014649379e+00 1.812844921875000000e+04 1.102300903320312500e+03 5.288424654281698167e-05 2.910232855075518543e-01 4.885426163673400879e-02
4.449999999737668899e-04 7.886369422693933373e+00 6.494163208007812500e+02 1.455298908543736047e+02 3.072109863281249797e+00 4.959017783403396606e-02 1.731374955009246097e+00 1.814057617187500000e+04 1.126581054687500000e+03 5.602622695732861757e-05 2.898124473949165725e-01 4.959017783403396606e-02
4.499999999665061636e-04 7.884886096700109093e+00 6.574636840820312500e+02 1.456120387305513475e+02 3.068579833984375060e+00 5.031519383192062378e-02 1.727161670319525166e+00 1.815206445312500000e+04 1.149473999023437500e+03 5.873526970390230417e-05 2.886852129489623775e-01 5.031519383192062378e-02
4.549999999936882094e-04 7.883378670694702883e+00 6.653334960937500000e+02 1.456955846405456327e+02 3.064882324218749954e+00 5.104347318410873413e-02 1.722747794105495389e+00 1.816422656250000000e+04 1.173078735351562500e+03 6.161433702800422907e-05 2.873837406096590441e-01 5.104347318410873413e-02
